,Company,NACE,Consolidation code,Year,TE,TL,CA,CFO,CFF,CFI,CL,DA,EBIDTA,TDA,FA,LTD,ND,NI,NP,EBIT,DeltaLTB,DeltaSTB,LB,TA,ITE,IA
3062,ENECO ENERGY LIMITED,5229.0,C1,2006,12786831.3077092,10965449.3717551,10330508.0669522,1524119.88770962,1054106.86844587,-3949804.27700281,4995436.56951189,1197522.7689147,2518904.72459793,-1197522.7689147,12972620.087862,5578226.63778067,2114080.75100183,1616688.33255768,1264667.48595238,1745762.64297962,-900912.6111269,n.a.,424380.687296391,23752280.6794643,-441329.839169979,21512.3850703239
3063,ENECO ENERGY LIMITED,5229.0,C1,2007,14672494.523406,6624340.54738283,16053288.2480621,1502220.30848265,9001526.12560987,-5822925.09412766,6108797.965765,1070635.53625345,2243269.4029212,-1070635.53625345,2811545.81522942,272689.413964748,-6735359.13830996,1813072.36307859,1543852.28008032,1964335.1932168,7964196.16663456,-621010.2429986,2081598.57988358,21296835.0707889,-299750.195503235,n.a.
3064,ENECO ENERGY LIMITED,5229.0,C1,2008,13558227.1023393,4294052.34932899,13429683.4640503,1936492.54006147,-3375486.45842075,-343941.086232662,3993190.75268507,998471.395790577,1104085.62833071,-1009588.68342638,2354085.65688133,94496.9449043274,-7527098.55991602,103529.741108418,84769.3182229996,148693.722128868,-2084491.4317131,-681628.698170185,n.a.,17852279.4516683,-12506.9485902786,n.a.
3065,ENECO ENERGY LIMITED,5229.0,C1,2009,15523728.2334566,13218612.0654941,14201938.2824302,1816303.28041315,4452045.07493973,-7738349.7941494,8381074.61130619,1016103.75750065,1133675.37039518,-1016103.75750065,3535699.04959202,3456605.41909933,-1684480.56292534,349152.062535286,91207.0693969727,153911.929607391,3339746.36143446,-285734.647095203,941285.458385944,28742340.2989507,-95482.4007749557,8004132.89481401
3066,ENECO ENERGY LIMITED,5229.0,C1,2010,36003882.4854493,21246118.3062196,24322205.3052783,-638198.766589165,13620341.8032527,-12962733.0985069,11135869.7192073,2199534.19190645,3141304.39126492,-2230590.09295702,20022515.8048272,5534937.96473742,-1385869.58438158,-284937.892138958,-450310.565233231,910714.298307896,2086956.55059814,-561335.41148901,1882764.00119066,57250000.7916689,-565993.796646595,9156056.0272336
3067,ENECO ENERGY LIMITED,5229.0,C1,2011,45232565.7945871,23754900.5323648,31846697.0273852,988698.365092278,13574997.6924062,-10691165.9914255,16305834.8563313,2309525.57444572,-2761589.83469009,-2309525.57444572,23358191.0794973,3185207.87447691,-6256630.8671236,-7014684.20147896,-6762512.30120659,-5071115.40913582,-1865149.48189259,-879526.383876801,1864380.66512346,68987466.326952,-1062504.77492809,12085799.6106148
3068,ENECO ENERGY LIMITED,5229.0,C1,2012,41563546.2332368,33717203.9557099,24236207.0370317,3440130.69230318,-2950551.62727833,-7037188.2301569,23404167.8246856,3243972.13536501,-1588066.98387861,-3366571.23345137,26554147.3181844,3109930.45479059,3757253.69268656,-4055578.16469669,-6229668.83742809,-4918675.81522465,-1982836.07971668,-1288925.1845479,1726195.30105591,75280750.1889467,-2044952.95608044,21372292.1057343
3069,ENECO ENERGY LIMITED,5229.0,C1,2013,46360547.5914478,38210701.5845776,20639374.3667006,-879633.30155611,15304671.0553765,-13534339.8824334,27504149.6203542,2557496.28376961,-6144787.88822889,-2708448.62931967,27271003.3274889,2286414.32291269,1779024.76352453,-11074053.7478924,-12073026.3383389,-8816881.50238991,-549276.859462261,1144392.65108109,3406306.85508251,84571249.1760254,-1307990.21929502,1742669.74836588
3070,ENECO ENERGY LIMITED,5229.0,C1,2014,49894800.5725145,36932566.4098859,19854688.5632277,-5569514.87141848,7761295.69321871,-4369938.69650364,26268826.1546493,2295466.58581495,-6519337.01622486,-2806327.10194588,24139862.2555733,1869371.07384205,2091122.37936258,-9209112.23745346,-9028986.60361767,-9313554.83186245,-2673881.78294897,0,3090138.49979639,86827366.9824004,-154393.400430679,1787633.3912611
3071,ENECO ENERGY LIMITED,5229.0,C1,2015,46310205.2743435,35291745.8227873,24579531.5052271,-5635476.27639771,16291109.5068455,-5216068.96817684,24286017.1158314,1752599.17330742,-19736897.7119923,-1752599.17330742,33947237.7402782,3679185.18948555,-3408303.23493481,-21524152.801156,-19917249.9271631,-21375627.4474859,114576.701402664,n.a.,120234.810113907,81601951.0971308,1322582.91125298,1561638.00430298
3072,ENECO ENERGY LIMITED,5229.0,C1,2016,34629744.7675467,48854317.7754879,42737329.616189,-3950079.5019865,725990.456342697,3278711.18474007,33561501.6674995,1492774.66213703,-20706630.6538582,-1492774.66213703,19364585.4388475,2124040.64941406,-3984650.47609806,-19571319.8640347,-17502592.7731991,-22163451.5029192,-1165733.2470417,n.a.,1440226.78148746,83484062.5430346,1471340.65818787,921662.16981411
3073,ENECO ENERGY LIMITED,5229.0,C1,2017,25695794.8717475,55588806.4920902,29819691.2564635,-5377076.07346773,12037258.5148215,-6935507.88938999,31146939.4760728,1802334.25086737,-4693251.4552474,-1802334.25086737,27442016.5992379,9006434.08548832,748166.978359222,-7254227.02217102,-6289839.78706598,-6476881.53165579,3146790.31097889,n.a.,n.a.,81284601.3638377,-524465.051829815,971868.90488863
3074,ENECO ENERGY LIMITED,5229.0,C1,2018,3061254.4271946,49896688.6638403,16381887.6216412,-841148.894786835,7071365.83936214,-8026817.19720364,24757473.8727808,9347157.18710423,-17862690.6846762,-9440943.82345676,16886723.5001326,7431858.22284222,6529894.55604553,-32742526.7084837,-30558323.8728046,-27226700.158,-792790.160417557,n.a.,3384378.69775295,52957943.0910349,-375879.25350666,122362.252116203
3075,ENECO ENERGY LIMITED,5229.0,C1,2019,-14886431.5053821,51198783.9981914,12193438.5609031,2687796.98234797,-5038598.70648384,-343675.780951977,29596200.2983093,5924139.10967112,5918200.86723566,-5924139.10967112,19805523.0828524,8503563.16757202,16029543.1742072,-18456057.4893951,-18479810.459137,65320.6667900085,-4205760.20491123,n.a.,6750297.08850384,36312352.4928093,-66805.2273988724,63836.1061811447
3076,ENECO ENERGY LIMITED,5229.0,C1,2020,-10111943.3078766,40245821.7868805,13638151.6780853,6066107.06329346,-4221314.65339661,-190605.857849121,20086983.2019806,4490583.24623108,14725058.8912964,-4490583.24623108,13118523.8037109,7722562.73269653,7623477.94151306,1411390.99502563,5791543.86329651,10426594.247818,-3556463.26828003,n.a.,1134558.67767334,30133878.4790039,-392557.302474976,48407.8369140625
3077,ENECO ENERGY LIMITED,5229.0,C1,2021,-3972035.35568714,26605016.8488026,11950877.0973682,4431456.84123039,-7343345.67713737,-20714.6563529968,20416513.2633448,3989050.96626282,4782126.38092041,-3989050.96626282,10412813.8631582,3828512.37952709,7238292.77706146,1211807.39665031,5038840.15786648,983946.176767349,-5223792.44673252,n.a.,1117851.63390636,22632981.4931154,-403935.798883438,38470.076084137
3078,ENECO ENERGY LIMITED,5229.0,C1,2022,14964301.2712598,12684069.2898631,22025880.7439804,4252565.71090221,6418265.49232006,-9387921.82034254,11391491.6043878,4192324.74857569,4115722.04339504,-4192324.74857569,5544399.68079329,931131.91151619,-7659526.80248022,603897.054433823,1554365.57114124,185928.896069527,-4866874.78351593,n.a.,554068.110287189,27648370.5611229,-540681.229770184,78090.1363492012
3079,ENECO ENERGY LIMITED,5229.0,C1,2023,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
3080,ENGRO CORPORATION LIMITED,2351.0,C1,2004,93872567.5129294,12215081.4692378,48030970.9944129,-2828375.58096647,-2455012.86631823,2429305.92530966,7103684.6987009,3301505.70952892,-1398580.00487089,-3301505.70952892,9312645.4153657,978087.898373604,-30956665.6045318,-4248990.10670185,-2404211.0543251,-317052.272439003,-289509.121358395,n.a.,1671563.23558092,106087648.982167,1759701.31903887,-28155.2211046219
3081,ENGRO CORPORATION LIMITED,2351.0,C1,2005,88631175.4584312,17612667.0092344,52061051.1302948,506549.701094627,935584.679245949,-7410167.15764999,12407162.7855301,3091575.57785511,-781757.012009621,-3091575.57785511,8044105.39567471,1097824.79703426,-29620238.3935452,-404999.405145645,-264391.303062439,-796779.245138168,2268357.2024107,-117774.307727814,3887153.04434299,106243842.467666,174858.793616295,0
3082,ENGRO CORPORATION LIMITED,2351.0,C1,2006,91463490.523994,20670794.4907546,40959581.1738968,-4735984.16775465,-31290.7419204712,-7707300.86928606,9174706.28726482,3293350.58712959,-4349413.1269455,-3380052.01786757,6538461.28046513,9447196.49815559,-14124510.5248094,-4462842.0664072,-4691003.72624397,-6911994.51214075,7597783.27256441,-3884615.23133516,477835.704743862,112134285.014749,-127770.529508591,n.a.
3083,ENGRO CORPORATION LIMITED,2351.0,C1,2007,102985008.14116,23280598.5174179,53132109.885335,-5435053.89207602,-3251456.98177814,8829447.30967283,13041215.1029706,1038717.6913619,1878989.65144157,-1176797.06382751,7561059.90833044,9091034.86454487,-15237301.6047478,4016791.39298201,5852761.34043932,727171.770572662,-657785.15124321,30530.1125049591,743130.693018436,126265606.658578,1783236.11676693,n.a.
3084,ENGRO CORPORATION LIMITED,2351.0,C1,2008,104803365.373194,22352696.4527369,54114787.2282267,4969427.57320404,-3467204.08141613,-2162312.44516373,20027793.6758995,799749.879300594,-1397304.08972502,-1239577.57139206,7586159.15048122,1184685.96369028,-9371178.64650488,2727904.45363522,4596998.43740463,-2513201.83616877,-446081.166386604,-284880.495667458,8203863.44474554,127156061.825931,1605058.40241909,n.a.
3085,ENGRO CORPORATION LIMITED,2351.0,C1,2009,119535415.107489,11196380.3237081,61975203.6552429,-701866.901218891,-8736639.67090845,30421832.9752684,8908365.48125744,1416559.79657173,1110873.60304594,-1376656.70371056,6617500.41788816,1380932.03508854,-34735642.3356533,16954539.1346216,17037908.0964923,-139660.825014114,704004.566907883,-8390337.82929182,308536.414444447,130731795.431197,-131822.717487812,n.a.
3086,ENGRO CORPORATION LIMITED,2351.0,C1,2010,127187113.560021,14920031.262219,64982920.1532602,-4188664.65419531,-5184006.282866,7972049.79968071,14039596.4674354,1490683.25042725,-2160714.31559324,-1490683.25042725,6851708.16928148,119565.219044685,-36982919.7660685,6128105.67480326,6479813.75420094,-3651397.56602049,-829968.95557642,-111024.846255779,862577.651679516,142107144.82224,109472.051203251,n.a.
3087,ENGRO CORPORATION LIMITED,2351.0,C1,2011,140435915.131867,20342122.8942275,71690626.0871887,4360728.71446609,-3185976.69124603,-366725.598871708,17687398.5904455,1526101.28670931,3042207.95542002,-1526101.28670931,9706311.71017885,1987391.34818316,-38206349.3415713,10115322.2313523,10292918.9050198,1610671.13131285,-288306.288421154,-58430.0744533539,420542.772710323,160778038.026094,-19220.4192280769,n.a.
3088,ENGRO CORPORATION LIMITED,2351.0,C1,2012,152713523.212969,24414384.3929172,80085000.1792908,-7445034.56312418,-4247650.08503199,320392.30966568,21745810.6912374,1823457.25220442,4724151.91292763,-1823457.25220442,9228442.77662039,2089088.63139153,-27699222.894311,9494074.1558075,9292194.30762529,2915406.55249357,-340825.492680073,-796076.810240746,229668.977081776,177127907.605886,-235390.268325806,n.a.
3089,ENGRO CORPORATION LIMITED,2351.0,C1,2013,169537661.560297,23945309.7668886,92278512.3896599,11291393.5124278,517663.802802563,17334229.2929292,20252114.4226193,2138623.2830286,4291472.44155407,-2138623.2830286,10584051.3696671,3059353.55824232,-53181854.8921943,20686793.9516902,20439421.7833281,2064332.59987831,-222081.723034382,-814036.208987236,n.a.,193482971.327186,-257646.411776543,135936.143636703
3090,ENGRO CORPORATION LIMITED,2351.0,C1,2014,172656474.674761,30826458.7889314,92727616.736114,30273.2157707214,-3396654.80947495,-17651555.2855134,23309619.3130612,2878225.98940134,6545826.08002424,-2878225.98940134,14262468.7799811,6762279.5727849,-44635586.162746,10492696.586132,9959887.98856735,3501097.40388393,-1817906.60703182,n.a.,385983.501076698,203482933.463693,-616059.940934181,382199.349105358
3091,ENGRO CORPORATION LIMITED,2351.0,C1,2015,158082606.546998,27781313.7722015,86665958.393693,-5172218.62566471,-4167197.06583023,7008274.90246296,22161397.2947598,3375769.10984516,4243.58153343201,-3375769.10984516,10749699.2877722,5156658.82670879,-32181200.5587816,-3634627.58338451,-3736473.54018688,-3115496.109128,-2514322.05855846,n.a.,1323290.17484188,185863920.3192,-216422.658205032,353631.794452667
3092,ENGRO CORPORATION LIMITED,2351.0,C1,2016,151649726.457238,23889234.5305681,82421350.7988453,3417686.50066853,-6594067.60203838,7575191.84732437,18582590.0044441,3066445.40369511,1976076.8802166,-3066445.40369511,9852727.62179375,4783931.39755726,-34956786.182642,4737606.29224777,3988107.57350922,-931342.042565346,-2147548.91180992,n.a.,880177.000880241,175538960.987806,-671368.317246437,360920.969724655
3093,ENGRO CORPORATION LIMITED,2351.0,C1,2017,161910815.786719,20879095.8650708,85157113.6438251,-7566960.81912518,-3615142.83943176,-196767.915308475,17857249.4394779,3395181.74779415,-86787.3694896698,-3395181.74779415,9594493.33047867,2661978.10900211,-31017506.5888166,3110130.12903929,2720335.13331413,-3277719.53219175,-2114319.88084316,166841.236174107,1965434.65214968,182789911.65179,-257369.440555573,441418.517231941
3094,ENGRO CORPORATION LIMITED,2351.0,C1,2018,170140681.67305,18334554.6988249,79403576.4181614,-788393.911838531,-5118698.76217842,12587925.0979424,16578986.0996008,3284730.39662838,1627344.68233585,-3284730.39662838,6801729.25984859,1322538.1141901,-28572684.9312782,5133352.92410851,4355949.63371754,-1618552.1851778,-1691090.28673172,n.a.,0,188475236.371875,-713657.685995102,331184.059619904
3095,ENGRO CORPORATION LIMITED,2351.0,C1,2019,176082249.25673,20225653.7351608,79212442.6874518,-295427.561163902,-4786965.68328142,6508313.70925903,15993913.7195945,3942250.6968379,3366983.46090317,-3942250.6968379,8401128.48556042,3576306.50675297,-24822595.6605077,8935570.3047514,8202197.36397266,-575267.235934734,-2281769.65582371,n.a.,789786.243915558,196307902.991891,-715558.213472366,337737.538516521
3096,ENGRO CORPORATION LIMITED,2351.0,C1,2020,195455718.009949,22557295.6295013,82565616.8365479,7966871.03462219,-4501172.46055603,3834808.33053589,17936616.3215637,2667725.63743591,-993117.029190063,-2667725.63743591,7143937.80708313,3927085.76965332,-35423191.034317,16870887.5370026,16656077.7606964,-3660842.66662598,-2052794.83413696,n.a.,842598.9112854,218013013.63945,-240526.439666748,146736.255645752
3097,ENGRO CORPORATION LIMITED,2351.0,C1,2021,227030414.201379,37378857.5798273,95157212.8124237,11242139.9264336,-739809.155464172,12580454.6886683,20682844.5593119,2171339.87128735,3779684.97526646,-2171339.87128735,16085670.4672575,15601835.2795839,-44228750.5502701,37665163.7229919,37492788.1897688,1608345.10397911,2197233.19172859,n.a.,1685285.25614738,264409271.781206,75460.5338573456,139823.930382729
3098,ENGRO CORPORATION LIMITED,2351.0,C1,2022,208715597.856224,29698050.7113934,89975455.1015496,-3836828.69929075,-8115424.4556427,5252863.17175627,13771381.4740777,1694927.81656981,5475977.8470397,-1694927.81656981,21353561.855793,14294957.2454095,-38572808.778584,-40160.6415510178,-1200356.95302486,3781050.03046989,-1955228.27106714,n.a.,1715008.13734531,238413648.567617,-571173.568725586,230551.831126213
3099,ENGRO CORPORATION LIMITED,2351.0,C1,2023,202537543.801188,37800698.4536648,110788717.484593,7302442.12764502,-4927953.98747921,2997876.59472227,21681329.1086555,3044896.16185427,4002730.24713993,-3044896.16185427,24758835.6154561,14329592.2735333,-49469893.2836652,-3200364.08543587,-4805854.78895903,957834.085285664,-2687699.1276741,n.a.,2184893.11140776,240338242.254853,-1067799.20196533,188836.648643017
3100,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2004,4546315.95206261,12648947.8207827,9295263.49031925,1241315.8338666,331315.80132246,-1750000.06258488,11326842.5103426,302631.589770317,1901052.69956589,-302631.589770317,7900000.28252602,1266315.83476067,5715000.20438433,1403684.26072598,1226842.14913845,1598421.10979557,n.a.,425526.331007481,4312894.89108324,17195263.7728453,-176842.111587524,n.a.
3101,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2005,12088772.2666562,17374244.0343797,17057200.6269693,-477554.923295975,5989865.27958512,-3884909.30101275,15281226.9288898,605698.827713728,3168311.60777807,-605698.827713728,12405815.6740665,1468216.0808444,4825161.88332438,3167515.68290591,2788655.44375777,2562612.78006434,1592380.36090136,-140082.777500153,5237981.58368468,29463016.3010359,-379125.54743886,n.a.
3102,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2006,13286566.6890144,37266213.0498886,26827136.0826492,1838805.90438843,6269741.97387695,-11202713.303566,25753051.9962311,988059.666156769,3836906.23998642,-988059.666156769,22383174.2334366,7634463.77038956,19250745.5801964,2037177.67477036,1333242.82884598,2858344.53821182,n.a.,7703934.59558487,12026051.1302948,50552779.738903,-677611.916065216,1201899.54996109
3103,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2007,20974245.7067668,64434882.2258115,49804212.541312,-4209833.04485679,17224757.9785287,-9632425.77952147,40713489.9919629,1952882.57965446,7805677.2313118,-1943224.98559952,28788409.9146724,18382205.9932947,37320455.2806616,4118817.53724813,2672519.66392994,5901667.93066263,n.a.,15217441.6869283,22206613.2390499,85409127.9325783,-1158911.28659248,5448053.66444588
3104,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2008,32449458.1237435,68059003.0565858,60506436.0745251,4379754.21473384,746782.366931438,-5351265.43492079,49269704.1854262,2417064.38437104,18556760.9071732,-2393926.27850175,31976283.8587165,15946782.5651169,42335213.8563991,12846565.604955,11666811.4319444,16222704.4776082,n.a.,5868112.87477612,30545481.2370241,100508461.180329,-1106579.91319895,5982935.72515249
3105,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2009,46843861.4552915,62464238.1641865,58556337.8278613,31185781.480521,-16210389.6481693,-10600949.557215,40209813.5283291,2637501.74415112,25299467.0248926,-2821413.09449077,42743703.2441199,17948481.4239144,29774931.0276806,20575334.1540396,17758526.0385871,22528708.6998224,n.a.,-9792487.92481422,5801697.96580076,109308099.619478,-2815944.68188286,6377895.96796036
3106,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2010,67539431.7893982,93784289.5414829,86899755.27215,5779433.07781219,11880161.6954803,-16146396.4242935,60744290.230751,3692631.50191307,30798056.0376644,-3656032.31239319,61652144.4628239,27802752.4564266,55382670.9094048,25759027.8027058,21415060.281992,27162104.6965122,n.a.,19460728.3389568,7183805.51815033,161323721.330881,-4422348.08588028,9828987.64920235
3107,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2011,68444999.106884,165402375.753701,106356937.575042,6225947.75491953,30007520.0747252,-45268879.601419,86509241.6415811,6595737.77610064,25615480.1197648,-6595737.77610064,81396737.9080653,70869630.7966113,115067372.862101,10703227.4435759,9032591.33940935,19091820.0596571,n.a.,41398933.0153465,18942337.1443152,233847374.860585,-1745220.87115049,34712001.2594461
3108,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2012,74321593.3603048,189451080.679715,111911939.952493,32090020.3077793,7325179.5553565,-27316699.9109387,106173192.266643,7405414.39086199,29287671.9067097,-7405414.39086199,100638945.563972,74983367.6742911,127355514.997959,9784409.87938643,7167645.30515671,21944227.5107503,n.a.,18882257.4468255,25268428.5004735,263772674.04002,-3066862.43194342,36570777.097106
3109,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2013,83988335.9265327,181910363.552272,112946740.063429,16859862.1210456,5268457.48841763,-17559478.4021378,99634997.7216125,8819954.09041643,26656024.9757767,-9097467.52530336,102689180.424809,74701152.3583531,118897315.751314,-13966231.9913507,2282425.20838976,17666308.7952137,1260782.82862902,n.a.,30260322.8065372,265898699.478805,-4230237.97869682,34731543.1374311
3110,ENVICTUS INTERNATIONAL HOLDINGS LIMITED,1051.0,C1,2014,105097352.549851,24399204.4674754,94180953.6980689,13595903.5793245,-195130973.354548,210472864.9562,21675988.9053404,8875744.78366971,27106830.8508396,-22715573.1602311,28400121.3484704,1750573.07490706,-44744611.1142039,-16861378.026545,165861526.036978,4499770.60166001,-44645268.3083117,n.a.,1802231.33397102,129496557.017326,-6998318.58739257,4442304.60932851
